Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
089acf5f-68a5-3537-b31e-7fee31cc7fd6,79dd113c-59a3-3a67-8706-d43633a8e279,Floy720 Greenfelder433,F,GENERAL PRACTICE,417 W 3RD AVE,ALBANY,GA,317011943,31.59042535,-84.15758867013469,177,0
66b37905-c92e-3d4a-b854-3c16c9bc1f84,0ff20a04-d105-3174-8071-f4130ea1bf1e,Kraig824 Osinski784,M,GENERAL PRACTICE,5089 BRISTOL INDUSTRIAL WAY  STE B,BUFORD,GA,305181780,34.139605505346395,-83.96181585304078,17,0
fd253c5a-ba86-3f96-89db-847cf9f3f2a1,b4df1664-4a6a-3cbe-9e9e-87c0897194f3,Zelma45 Langosh790,F,GENERAL PRACTICE,325 ALLEN MEMORIAL DRIVE SW,MILLEDGEVILLE,GA,310614405,33.0801429,-83.2320991,11,0
3300aa7d-353f-3b0f-a2d0-25a093772af1,516035a7-6626-3222-9348-82f0e80803c5,Jacki842 Bode78,F,GENERAL PRACTICE,3886 REDWINE ROAD,ATLANTA,GA,303315511,33.659963727254926,-84.50852190843243,59,0
7a58f155-2c73-3865-ba94-8856955e914a,6574aea7-4f76-3424-8c40-979a5ad977ac,Echo53 Batz141,F,GENERAL PRACTICE,103 MOSELEY RD,BYRON,GA,310087148,32.65397980701995,-83.76039741667239,42,0
2432fdd6-313c-3105-aeaf-1d6c311fcc1c,415f80ca-4824-33ae-8399-631c22b100ce,Jaquelyn689 Bernier607,F,GENERAL PRACTICE,1200 MEMORIAL DR,RINGGOLD,GA,307360600,34.91591,-85.1091173,100,0
90ddaf6a-da4a-3234-b9d9-6ff2bf967dd1,eb4206da-044d-3530-b6b4-51ac311ff152,Demarcus108 Ferry570,M,GENERAL PRACTICE,1700 MULKEY RD,AUSTELL,GA,301061116,33.8126059,-84.6343783,1,0
fdf67b11-574f-3024-ab5a-7e60d413ba7f,13debfa0-7312-3969-851e-00d1b83c5943,Pilar644 Arreola736,F,GENERAL PRACTICE,10200 FORD AVE STE 101,RICHMOND HILL,GA,313248824,31.945826,-81.309628,6,0
ba8b072d-69c5-3290-bf25-50b2e4897ed6,26792259-e085-39d6-9b89-ad80c35158a2,Kirby843 Schowalter414,M,GENERAL PRACTICE,104 N BELAIR RD SUITE 101,GROVETOWN,GA,308134221,33.4504157,-82.1981764,1,0
19a343d7-bf87-39d3-b481-13a3fb961990,0010f8d2-3f48-36fa-850d-eae46aaf0198,Kayla528 Klein929,F,GENERAL PRACTICE,5126 HOSPITAL DR NE,COVINGTON,GA,300142566,33.601406350000005,-83.84776156238493,33,0
08c55666-07f2-388b-a7c3-641abe2ac9d1,bbd58f64-3736-3094-b8ed-0679222d0458,Ahmed109 Feil794,M,GENERAL PRACTICE,535 COLISEUM DRIVE,MACON,GA,312170104,32.847053271677154,-83.61660009228572,46,0
c86ae141-3144-3e5c-ac60-cbebef1bce07,baf4b66a-5410-3ab4-a5f9-f1b2c7196123,Kent912 Crona259,M,GENERAL PRACTICE,127 CARTER ST,RICHMOND HILL,GA,313243753,31.954922544413808,-81.32500514867998,1,0
bdbc5a05-3c64-3594-b9a2-7d78a8e63e42,c8f179b5-8a33-324b-9298-4c28213990d7,Alison204 Bailey598,F,GENERAL PRACTICE,2827 WARM SPRINGS RD,COLUMBUS,GA,319045246,32.503750758491975,-84.95102650210478,25,0
77d8acfb-3549-3cf7-bf08-c68ae1f280da,57a79f1a-3e8e-3c71-9fc5-e5b2aa64ec75,Duane703 Koelpin146,M,GENERAL PRACTICE,677 CHURCH ST NE,MARIETTA,GA,300601101,33.968694625,-84.550337625,213,0
e1f1d74d-0969-340f-92a0-73c0080695ec,afb009b8-b0de-3f62-bd49-6eebf9739d59,Rachael540 West559,F,GENERAL PRACTICE,3920 JONESBORO RD STE 3,UNION CITY,GA,302912258,33.560796,-84.516472,3,0
0ceeb126-2127-3820-bc2f-a8ec4486883b,174f104d-0c6e-3524-81ef-9c1e9425e1a4,Beverley336 Kreiger457,F,GENERAL PRACTICE,2122 CUMMING ROAD,AUGUSTA,GA,309044334,33.477614933333335,-82.00918646666666,1,0
a83b33ed-ae57-3c6c-a256-e4ea545dca74,92492c0d-eaab-35bc-8c22-d24ce8564702,Laci507 O'Keefe54,F,GENERAL PRACTICE,5995 SPRING ST,WARM SPRINGS,GA,318302149,32.889819900000006,-84.68298391877875,21,0
fba5b58a-1c67-3d1a-a605-b1367ae2a700,de01f743-a0d9-34a2-aaa9-b64146b75777,Louvenia131 Stehr398,F,GENERAL PRACTICE,112 WRIGHT DR,MILLEDGEVILLE,GA,310610701,33.115180958075534,-83.25550043693607,167,0
c6320258-c986-3f2c-89ba-1c24d6a6029e,9ddd0359-d4b3-37ae-b25c-c3798efcfef3,Neal874 Lesch175,M,GENERAL PRACTICE,1451 NEWTON DR,TIFTON,GA,317943752,31.460047000000003,-83.4891595,2,0
01efc70f-a62b-3ed2-9896-4ac21c4a5f08,a89ce59c-8a36-348a-b3b3-fc9a3e8db038,Cecil300 Fahey393,M,GENERAL PRACTICE,835 AUSTIN DR,DEMOREST,GA,305350880,34.565193,-83.5453322,67,0
9028ee1f-6b8c-3317-b61b-8b64bb6bbcaf,7a182c97-02ea-34bf-8bf7-96b0a42e877f,Guillermo498 Fay398,M,GENERAL PRACTICE,1364 CLIFTON ROAD  NE,TUCKER,GA,300848100,33.85162905,-84.22374316732959,21,0
946853e8-3168-3e7a-a6bd-e5db878381b7,0e144a7d-f037-3e1a-abbf-28d992bfafa7,Fred155 Daniel959,M,GENERAL PRACTICE,480 N MAIN ST STE 202,ALPHARETTA,GA,300098386,34.088104016998,-84.29523015353196,48,0
7eb88c13-0109-3ff7-b967-8f88e83d6850,bdc11806-85f0-3711-8848-c8a7e8f9b975,Curtis94 Lesch175,M,GENERAL PRACTICE,190 AUSTIN RYAN DR,KINGSLAND,GA,315486191,30.810374338974736,-81.62465769105208,16,0
1443364f-5c9d-352d-b546-6d26939de093,9c1c779a-ef72-3252-9c2f-1cabfe05e404,Loni302 Boehm581,F,GENERAL PRACTICE,906 BRYAN ST W,DOUGLAS,GA,315332330,33.6995565,-84.7622973,129,0
ec3307d7-16b0-3c0f-be5d-b78cb461083a,eede71da-8f99-3a3f-8b9f-91d90b852051,Tamar361 Mante251,F,GENERAL PRACTICE,7150 MANOR ROARD,COLUMBUS,GA,31906,32.4610708,-84.9880449,1,0
c04e1c16-85d6-3e0c-a5cd-48c54be3cb70,6146e6db-9cde-359a-8414-d50b98ae6f7f,Tonja658 Goyette777,F,GENERAL PRACTICE,189 MEDICAL WAY,RIVERDALE,GA,302744905,33.577685959183675,-84.3957302244898,34,0
c75d81b5-e745-3aa5-bfe6-0a4174d61d53,20f6216a-fadd-32ba-a78b-ad08de4dad71,Willa615 Purdy2,F,GENERAL PRACTICE,7300 LESTER ROAD,UNION CITY,GA,302912328,33.5870558,-84.5424299,71,0
949a9b16-ff00-3e42-a7c3-14f4b262ada6,a590d4f8-c5ba-3a83-b0cb-2a2857b068d1,Delois358 Langosh790,F,GENERAL PRACTICE,100 FRIST CT,COLUMBUS,GA,319093578,32.534974649999995,-84.95122471993574,293,0
cf4b551e-79f7-3038-a188-2e816a6bd68c,51e89ece-9921-375a-9963-bcc47569fa5a,Jeannetta566 Reichel38,F,GENERAL PRACTICE,106 SPORTSMAN CLUB RD NE,MILLEDGEVILLE,GA,310618787,33.0801429,-83.2320991,28,0
889426e8-676b-3a16-8b30-979eef4acfb0,55539835-aa40-3206-80af-e6b92f4647f4,Rosena550 Reinger292,F,GENERAL PRACTICE,3000 LENORA CHURCH RD,SNELLVILLE,GA,300783622,33.837698,-84.008349,1,0
b16a25fe-ba91-312a-8cd1-a7747e8b177f,7ca8e4b1-0ed5-3f29-9062-44a1586eeb98,Trinidad33 O'Reilly797,M,GENERAL PRACTICE,3223 FALLIGANT AVE,THUNDERBOLT,GA,314045339,32.024435249999996,-81.05325400543828,1,0
9535ffc1-0950-3328-b930-f0772893468c,1bdfa144-77be-39c0-a9e4-3c7f086c949b,Mayola305 Grant908,F,GENERAL PRACTICE,119 OAKVIEW STREET,WAVERLY HALL,GA,318313139,32.687647697979216,-84.74012589669086,116,0
7065ec28-6a47-3d46-9bcb-ff363bdb5841,c0debc14-5611-3cfe-8e57-dae66f837c44,Kelly223 Berge125,M,GENERAL PRACTICE,205 PEACH ORCHARD ROAD,BALDWIN,GA,305111803,34.49781611945986,-83.53462786941041,147,0
b93dc422-cb0a-310e-9147-1f837bd910ae,fd139ba9-e968-3e06-aba0-ee21582e918f,Dee580 Trantow673,F,GENERAL PRACTICE,5607 GLENRIDGE DR NE,ATLANTA,GA,303427200,33.9069723,-84.3633518099322,54,0
28055f0a-518c-3752-8c51-0a58eb5a2035,ef049d81-736d-3839-bae0-04c8710b5f2f,Burma963 Bins636,F,GENERAL PRACTICE,4415 FRONT NINE DRIVE,DAWSONVILLE,GA,30534,34.4212053,-84.1190804,6,0
69cbe19d-d84b-3c22-875e-a26ef8ebd750,18fcd927-2353-3744-be56-c89cbd5b3820,Michele387 Halvorson124,F,GENERAL PRACTICE,2002 TIFT AVENUE NORTH,TIFTON,GA,317941824,31.472927102040817,-83.50315312244898,4,0
0cb737ac-ef47-3d31-aa5b-d46cc9d390f7,26622b23-5148-3b0f-91a7-cd3a18d0486d,Tatyana394 Konopelski743,F,GENERAL PRACTICE,820 STEVENS CREEK ROAD,AUGUSTA,GA,309079251,31.1558834,-81.4045685,9,0
0830c95f-2b1d-3eac-be1b-5e30da8e027c,013d9d52-9c84-3d24-bc02-7e74b1c1ea05,Ivan258 McClure239,M,GENERAL PRACTICE,1651 POWDER SPRINGS RD SW,MARIETTA,GA,30064,33.9222864,-84.5777666,38,0
5907f4ab-4e9d-378b-8338-a351cd2a6105,e8ffbff1-38c0-3ba3-919f-fe630f14d9f2,Hung902 Anderson154,M,GENERAL PRACTICE,5100 WEST ST NW,COVINGTON,GA,300142173,33.6064995483871,-83.867391,3,0
047a3f6d-2bd5-374e-967b-68577cb7beea,09d9b6c0-a0d2-3d3d-993c-a111d494aa68,Alexia646 Runte676,F,GENERAL PRACTICE,151 WISDOM ROAD,PEACHTREE CITY,GA,302693937,33.40855060548976,-84.59578592125573,30,0
dde832fe-8067-3b13-8e61-9c02f22763c3,d0f48bc2-8330-33c5-96af-30e80cf6fa75,Guadalupe206 Legros616,M,GENERAL PRACTICE,239 ARROWHEAD BOULEVARD,JONESBORO,GA,302361101,33.5773257,-84.3830638,36,0
15992e9f-005a-3529-88ba-f33ad799d989,5c125022-d9a0-327e-ac0a-0489bd545ad2,Retta782 Fritsch593,F,GENERAL PRACTICE,750 HAMMOND DR,SANDY SPRINGS,GA,303285532,33.9187668,-84.3489771,39,0
178e8e0d-9461-3c28-986b-c7c024744a1f,efb2414d-7cd1-320d-b349-afe31553d322,Ted955 Hudson301,M,GENERAL PRACTICE,821 NORTH COBB STREET,MILLEDGEVILLE,GA,310612343,33.0896823,-83.24592310689115,114,0
6c0d3855-7f77-3738-b5e2-82c761bc395a,27d64c7c-39fd-314d-a4bc-90fc95085508,Jess275 Roberts511,M,GENERAL PRACTICE,1420 MILSTEAD RD NE,CONYERS,GA,300123823,33.6676103,-84.0176904,1,0
35b54d9f-9888-3352-9358-64551b487f15,3b0462ab-e787-3648-976b-627adff015fa,Blythe746 Heller342,F,GENERAL PRACTICE,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,301218715,34.1652304,-84.7997613,3,0
1a95e957-e124-36f9-9049-8936bff00d61,7b134643-1817-3625-bd6e-8fe82ea29fe3,Wesley533 Gulgowski816,M,GENERAL PRACTICE,5185 OLD NATIONAL HWY,ATLANTA,GA,303493244,33.6139211,-84.4729643592205,1,0
3c19de0a-0e00-3e5f-9181-bf1952a7ae9b,6323c3be-b157-3d5b-8956-f55ace66404e,Tracie996 Lesch175,F,GENERAL PRACTICE,601 DALLAS HWY,VILLA RICA,GA,301801243,33.74539685,-84.9164803348259,556,0
7f1407f2-b528-31fb-aa9c-8190367cc385,28a9a232-f23f-312b-9bce-f8deb208aa15,Herbert830 Bergstrom287,M,GENERAL PRACTICE,1039 GRANT ST SE STE D12,ATLANTA,GA,303152014,33.7256986,-84.37702677574447,3,0
b1eeeb0a-7fca-389d-81c3-8fa0600a57f3,18ad603b-7abb-34a0-ac8c-87c26e09ada0,Roberto515 Archuleta517,M,GENERAL PRACTICE,3201 ATLANTA INDUSTRIAL PKWY NW STE 211,ATLANTA,GA,303311047,33.791277199999996,-84.49549315209228,129,0
e8b560fc-047d-33b5-bb20-34be85101b9a,76c0ee70-4619-3509-8650-86e756a99278,Florine959 Windler79,F,GENERAL PRACTICE,902 7TH ST NORTH,CORDELE,GA,310154525,31.97761035,-83.78126826966952,131,0
ef2cfec3-5ed6-35a2-95fa-deed3fb18549,5c0eb32c-b8b5-3c5b-9ca2-4421cea7fb00,Alejandro916 Larson43,M,GENERAL PRACTICE,865 SOUTH FIRST STREET,JESUP,GA,315450210,31.6074365,-81.8853924,822,0
574fcd51-e0ef-3dfe-9ce4-ea66970141f5,f78c8043-365c-38a7-af5d-f4d26bc55f1e,Codi873 Bogisich202,F,GENERAL PRACTICE,1960 HIGHWAY 247 CONNECTOR,BYRON,GA,310085663,32.6537561,-83.7596294,33,0
c4a43bc8-8584-3295-be5c-728d18c69471,b25ff105-fac0-30d6-b76f-9db436e32a81,Brittney657 Schmitt836,F,GENERAL PRACTICE,1441 CLIFTON RD NE,ATLANTA,GA,303221004,33.7949415,-84.320485,26,0
b7b45ec7-84a5-307d-97d0-ea5f6f3456a3,8244c4c9-876d-3a16-9c6a-0c54a9003e97,Reynaldo722 Farrell962,M,GENERAL PRACTICE,311 E CHERRY ST,JESUP,GA,315464872,31.60268209686947,-81.87970804330011,119,0
2a3c2404-3371-3667-8b67-2a6b04dbbd80,905201a5-f944-39aa-b736-222ec953cf70,Maryetta775 Bartell116,F,GENERAL PRACTICE,2540 WINDY HILL RD SE,WOODSTOCK,GA,301898272,34.1014112,-84.5192192,197,0
a4824c0d-71f2-3552-b42a-1ade951e1780,398c580f-7cf5-3229-bf43-d70dbe688c1f,Kyle55 Goyette777,M,GENERAL PRACTICE,1209 W WALNUT AVE,DALTON,GA,307203961,34.75861209199469,-84.98702360309602,105,0
da39dc7c-f3ae-3d98-a90e-1e8dcbfe2b43,d7f06781-c305-3ab5-af61-9bbf2f477fc8,Janey243 Wolff180,F,GENERAL PRACTICE,7560 BUTNER ROAD,FAIRBURN,GA,302131914,33.6418916,-84.63563312803345,26,0
0a585693-8cb0-33f4-af8c-5971b18c4d79,7d365571-c841-3270-96d1-4d0b36fdc68b,Cleotilde229 Mills423,F,GENERAL PRACTICE,4367 NEW SNAPFINGER WOODS DR,DECATUR,GA,30035,33.7143231,-84.2114942,60,0
a0d987fe-a21a-3ae9-a2fb-cf50cc7c54ba,6af89e85-e04c-315b-997e-5974b8200f4e,Chet188 Ernser583,M,GENERAL PRACTICE,100 LONDONDERRY CT STE 120,WOODSTOCK,GA,301887353,34.1014112,-84.5192192,2,0
fa690bac-63d7-3835-9930-cbff0b3980dd,11069bf7-7302-3a21-b8ad-bfa1fd4ee733,Christopher407 Fisher429,M,GENERAL PRACTICE,3646 CHAMBLEE TUCKER RD STE B,CHAMBLEE,GA,303414406,33.8790823,-84.2733668,27,0
a4348bbf-86d4-3500-9955-f3dd7ddf1f89,f16a571b-11f8-3b07-9b65-bac0c1bd0d53,Cordell41 Bednar518,M,GENERAL PRACTICE,1109 GREEN STREET,ROSWELL,GA,300753609,34.0286458,-84.3597603,10,0
7c64ab9e-eed4-3244-a6c0-cb9746284112,a0f41753-d478-32a5-9911-e8435b1b4727,Syreeta495 Miller503,F,GENERAL PRACTICE,2150 LIMESTONE PARKWAY STE 222,GAINESVILLE,GA,305012567,34.31786232720095,-83.80017719473277,1,0
c2aef7b5-aff6-3e35-897b-dcbcadc730eb,5c0a0b8c-5ea2-3081-a454-10668a1d24c7,Shirly501 Kuphal363,F,GENERAL PRACTICE,5353 REYNOLDS ST,SAVANNAH,GA,314112872,32.0277204,-81.1002568,30,0
6ed011c4-230c-3152-9151-f23bd263b516,75163e3e-f95c-33d9-9f12-3b81e2e64dd6,Stuart913 Lynch190,M,GENERAL PRACTICE,1073 WOODLAND HIGHWAY,TALBOTTON,GA,318272037,32.6776372,-84.5393664,36,0
591665aa-c135-3f95-b38c-7bb367caadf9,e73636dd-2aee-3433-9920-6a7a77f4d4b4,Bettye671 Kirlin939,F,GENERAL PRACTICE,1000 JOHNSON FY RD NE,ROSWELL,GA,300764982,34.02332,-84.360022,1,0
abb96cfb-af8e-332f-a2a2-4cb59073dcc1,3f45d083-db9d-3fb9-9c22-6448cf98c5d3,Houston994 Breitenberg711,M,GENERAL PRACTICE,6085 OLD NATIONAL HWY STE G,SOUTH FULTON,GA,303494333,33.5902659,-84.6712292,68,0
40e07176-6507-3ce7-b19f-b800d6a7214d,d0a3ac2e-7c20-34f3-8b33-8ef13dd249df,Alfredia958 Boyer713,F,GENERAL PRACTICE,124 OVERBY DRIVE,RICHLAND,GA,318251300,32.081322520408165,-84.66997282653061,2,0
4bd7ab32-1e6a-36d8-8ad7-f8ef9c0da576,df32e16b-ba2b-3856-8027-36d8c291cd7b,Chet188 Rodriguez71,M,GENERAL PRACTICE,4243 DUNWOODY CLUB DR STE 104,BROOKHAVEN,GA,303192209,33.8584368,-84.340203,48,0
e8e0cf50-2963-35a3-87ab-0efaa429846d,ea804dcc-57d9-3f6f-ac5d-35a71f0e56fd,Synthia172 Keebler762,F,GENERAL PRACTICE,5454 YORKTOWN DRIVE,RIVERDALE,GA,302742636,33.5726113,-84.4132594,281,0
5f3eead4-8b47-3c79-8317-ad154ecfeeb1,8673e23a-24a3-3290-b797-f76d42f4811e,Arlene209 Olson653,F,GENERAL PRACTICE,162 LEGACY PT,CLAYTON,GA,305255354,33.5204959,-84.3591713,2,0
